timestamp,symbol,whale_transfers,large_tx_count,exchange_flows,active_addresses
1749357071213,"BTC",8,40,160,8049
1749353471213,"BTC",12,61,245,12268
1749349871213,"BTC",7,37,150,7507
1749346271213,"BTC",8,41,165,8254
1749342671213,"BTC",10,50,202,10104
1749339071213,"BTC",8,41,167,8374
1749335471213,"BTC",8,43,172,8634
1749331871213,"BTC",11,55,223,11163
1749328271213,"BTC",10,54,217,10890
1749324671213,"BTC",9,48,194,9717
1749321071213,"BTC",7,39,159,7987
1749317471213,"BTC",8,41,167,8376
1749313871213,"BTC",7,38,153,7668
1749310271213,"BTC",10,51,206,10340
1749306671213,"BTC",10,50,201,10061
1749303071213,"BTC",10,50,201,10086
1749299471213,"BTC",8,41,166,8316
1749295871213,"BTC",8,44,176,8818
1749292271213,"BTC",9,48,192,9641
1749288671213,"BTC",7,39,158,7905
1749285071213,"BTC",9,46,186,9305
1749281471213,"BTC",10,50,201,10078
1749277871213,"BTC",8,42,169,8477
1749274271213,"BTC",8,42,171,8553
1749270671213,"BTC",11,56,226,11317
1749267071213,"BTC",8,40,162,8115
1749263471213,"BTC",8,41,164,8211
1749259871213,"BTC",12,60,243,12153
1749256271213,"BTC",10,51,207,10381
1749252671213,"BTC",11,59,236,11841
1749249071213,"BTC",9,46,184,9242
1749245471213,"BTC",11,58,233,11690
1749241871213,"BTC",10,54,216,10816
1749238271213,"BTC",11,59,236,11813
1749234671213,"BTC",9,49,199,9971
1749231071213,"BTC",9,48,195,9761
1749227471213,"BTC",8,42,168,8417
1749223871213,"BTC",11,56,227,11355
1749220271213,"BTC",10,52,209,10470
1749216671213,"BTC",12,60,241,12051
1749213071213,"BTC",11,58,234,11702
1749209471213,"BTC",11,59,237,11894
1749205871213,"BTC",9,45,180,9018
1749202271213,"BTC",10,53,212,10613
1749198671213,"BTC",11,56,226,11347
1749195071213,"BTC",7,38,153,7692
1749191471213,"BTC",7,39,158,7929
1749187871213,"BTC",9,49,199,9971
1749184271213,"BTC",12,60,242,12129
1749180671213,"BTC",8,42,168,8424
1749177071213,"BTC",10,51,205,10286
1749173471213,"BTC",7,38,153,7664
1749169871213,"BTC",7,38,155,7792
1749166271213,"BTC",8,41,167,8381
1749162671213,"BTC",9,49,196,9838
1749159071213,"BTC",9,47,189,9464
1749155471213,"BTC",7,38,155,7775
1749151871213,"BTC",8,40,163,8176
1749148271213,"BTC",7,39,157,7888
1749144671213,"BTC",11,57,231,11550
1749141071213,"BTC",8,43,172,8606
1749137471213,"BTC",8,42,171,8592
1749133871213,"BTC",9,49,199,9990
1749130271213,"BTC",11,58,235,11756
1749126671213,"BTC",8,41,164,8247
1749123071213,"BTC",7,39,159,7999
1749119471213,"BTC",9,47,188,9440
1749115871213,"BTC",11,58,235,11779
1749112271213,"BTC",10,50,203,10190
1749108671213,"BTC",9,47,188,9434
1749105071213,"BTC",10,52,209,10464
1749101471213,"BTC",10,52,211,10582
1749097871213,"BTC",10,50,201,10073
1749094271213,"BTC",10,52,209,10492
1749090671213,"BTC",10,53,213,10684
1749087071213,"BTC",7,39,158,7945
1749083471213,"BTC",11,57,231,11555
1749079871213,"BTC",8,44,178,8927
1749076271213,"BTC",11,58,233,11677
1749072671213,"BTC",10,50,202,10113
1749069071213,"BTC",7,38,153,7679
1749065471213,"BTC",12,61,245,12296
1749061871213,"BTC",8,43,173,8653
1749058271213,"BTC",11,58,235,11792
1749054671213,"BTC",10,53,215,10787
1749051071213,"BTC",10,54,216,10818
1749047471213,"BTC",8,41,167,8367
1749043871213,"BTC",7,39,157,7893
1749040271213,"BTC",11,57,228,11420
1749036671213,"BTC",8,41,165,8277
1749033071213,"BTC",9,48,192,9611
1749029471213,"BTC",8,43,175,8791
1749025871213,"BTC",8,44,179,8982
1749022271213,"BTC",9,48,194,9711
1749018671213,"BTC",12,61,244,12212
1749015071213,"BTC",11,58,234,11742
1749011471213,"BTC",7,39,156,7840
1749007871213,"BTC",9,46,184,9225
1749004271213,"BTC",8,42,168,8411
1749000671213,"BTC",8,41,166,8311
1748997071213,"BTC",10,54,219,10986
1748993471213,"BTC",11,58,235,11752
1748989871213,"BTC",8,43,174,8723
1748986271213,"BTC",7,39,156,7812
1748982671213,"BTC",12,61,247,12364
1748979071213,"BTC",11,59,236,11842
1748975471213,"BTC",8,40,160,8020
1748971871213,"BTC",7,39,158,7910
1748968271213,"BTC",8,43,172,8602
1748964671213,"BTC",9,47,191,9582
1748961071213,"BTC",10,51,206,10338
1748957471213,"BTC",9,46,185,9260
1748953871213,"BTC",10,54,218,10939
1748950271213,"BTC",11,56,226,11309
1748946671213,"BTC",12,61,247,12361
1748943071213,"BTC",11,57,230,11502
1748939471213,"BTC",11,58,234,11735
1748935871213,"BTC",7,39,159,7982
1748932271213,"BTC",7,39,159,7986
1748928671213,"BTC",12,61,246,12324
1748925071213,"BTC",10,52,210,10544
1748921471213,"BTC",12,61,246,12344
1748917871213,"BTC",11,58,233,11699
1748914271213,"BTC",10,50,200,10030
1748910671213,"BTC",11,58,233,11699
1748907071213,"BTC",8,42,169,8485
1748903471213,"BTC",11,59,239,11956
1748899871213,"BTC",11,56,225,11265
1748896271213,"BTC",8,44,178,8930
1748892671213,"BTC",8,44,177,8856
1748889071213,"BTC",12,62,249,12454
1748885471213,"BTC",10,54,217,10852
1748881871213,"BTC",8,41,164,8210
1748878271213,"BTC",8,43,174,8715
1748874671213,"BTC",10,50,201,10099
1748871071213,"BTC",7,38,152,7631
1748867471213,"BTC",9,48,193,9672
1748863871213,"BTC",10,52,210,10538
1748860271213,"BTC",9,47,191,9557
1748856671213,"BTC",11,55,221,11067
1748853071213,"BTC",11,57,231,11578
1748849471213,"BTC",11,55,223,11182
1748845871213,"BTC",10,50,202,10144
1748842271213,"BTC",8,44,179,8974
1748838671213,"BTC",10,53,215,10782
1748835071213,"BTC",8,43,174,8711
1748831471213,"BTC",7,38,155,7759
1748827871213,"BTC",10,51,205,10278
1748824271213,"BTC",11,56,225,11280
1748820671213,"BTC",12,62,248,12410
1748817071213,"BTC",11,57,231,11567
1748813471213,"BTC",11,58,235,11782
1748809871213,"BTC",10,50,202,10143
1748806271213,"BTC",8,42,168,8427
1748802671213,"BTC",7,39,156,7816
1748799071213,"BTC",7,38,155,7768
1748795471213,"BTC",10,52,210,10512
1748791871213,"BTC",12,60,240,12047
1748788271213,"BTC",11,55,221,11093
1748784671213,"BTC",10,53,215,10769
1748781071213,"BTC",10,51,205,10291
1748777471213,"BTC",8,43,173,8660
1748773871213,"BTC",8,43,173,8655
1748770271213,"BTC",8,41,167,8392
1748766671213,"BTC",11,56,226,11349
1748763071213,"BTC",9,46,185,9289
1748759471213,"BTC",10,52,208,10436
1748755871213,"BTC",12,60,240,12030
1748752271213,"BTC",10,50,203,10172
1748748671213,"BTC",10,51,204,10242
1748745071213,"BTC",9,45,182,9143
1748741471213,"BTC",12,61,245,12290
1748737871213,"BTC",8,42,171,8566
1748734271213,"BTC",11,55,223,11170
1748730671213,"BTC",11,58,234,11709
1748727071213,"BTC",8,42,168,8439
1748723471213,"BTC",10,50,201,10056
1748719871213,"BTC",11,57,231,11595
1748716271213,"BTC",10,53,213,10682
1748712671213,"BTC",10,53,214,10728
1748709071213,"BTC",12,60,242,12117
1748705471213,"BTC",8,41,165,8269
1748701871213,"BTC",9,49,196,9806
1748698271213,"BTC",8,41,165,8274
1748694671213,"BTC",12,61,245,12280
1748691071213,"BTC",12,61,244,12225
1748687471213,"BTC",8,40,163,8175
1748683871213,"BTC",10,53,214,10741
1748680271213,"BTC",9,48,195,9767
1748676671213,"BTC",10,54,218,10906
1748673071213,"BTC",9,48,192,9629
1748669471213,"BTC",12,60,240,12032
1748665871213,"BTC",11,59,238,11915
1748662271213,"BTC",12,62,248,12414
1748658671213,"BTC",9,48,192,9611
1748655071213,"BTC",12,62,248,12430
1748651471213,"BTC",10,50,202,10103
1748647871213,"BTC",11,55,221,11052
1748644271213,"BTC",10,52,210,10527
1748640671213,"BTC",10,51,205,10295
1748637071213,"BTC",10,54,218,10910
1748633471213,"BTC",10,51,206,10315
1748629871213,"BTC",9,49,198,9910
1748626271213,"BTC",11,56,227,11399
1748622671213,"BTC",8,42,170,8517
1748619071213,"BTC",7,39,157,7868
1748615471213,"BTC",7,37,150,7539
1748611871213,"BTC",8,43,175,8789
1748608271213,"BTC",11,56,224,11223
1748604671213,"BTC",12,60,241,12059
1748601071213,"BTC",11,59,236,11808
1748597471213,"BTC",11,59,236,11813
1748593871213,"BTC",10,50,200,10049
1748590271213,"BTC",11,56,224,11240
1748586671213,"BTC",9,45,183,9190
1748583071213,"BTC",9,49,199,9977
1748579471213,"BTC",8,43,175,8790
1748575871213,"BTC",8,43,173,8693
1748572271213,"BTC",8,40,161,8051
1748568671213,"BTC",8,44,177,8887
1748565071213,"BTC",10,53,212,10615
1748561471213,"BTC",11,59,236,11830
1748557871213,"BTC",10,51,206,10322
1748554271213,"BTC",9,47,190,9501
1748550671213,"BTC",10,54,218,10917
1748547071213,"BTC",7,39,156,7837
1748543471213,"BTC",11,55,222,11122
1748539871213,"BTC",9,49,196,9822
1748536271213,"BTC",10,51,206,10328
1748532671213,"BTC",8,42,170,8509
1748529071213,"BTC",8,41,164,8208
1748525471213,"BTC",11,59,236,11827
1748521871213,"BTC",8,40,163,8171
1748518271213,"BTC",8,40,162,8124
1748514671213,"BTC",9,46,187,9363
1748511071213,"BTC",7,38,155,7764
1748507471213,"BTC",9,45,181,9075
1748503871213,"BTC",11,59,236,11808
1748500271213,"BTC",9,47,191,9595
1748496671213,"BTC",11,58,232,11639
1748493071213,"BTC",11,55,222,11107
1748489471213,"BTC",8,44,178,8940
1748485871213,"BTC",7,39,157,7882
1748482271213,"BTC",8,43,175,8780
1748478671213,"BTC",8,44,176,8832
1748475071213,"BTC",10,51,206,10327
1748471471213,"BTC",10,54,218,10917
1748467871213,"BTC",11,57,230,11517
1748464271213,"BTC",11,55,221,11060
1748460671213,"BTC",8,43,175,8786
1748457071213,"BTC",12,62,248,12402
1748453471213,"BTC",8,42,171,8586
1748449871213,"BTC",9,48,195,9764
1748446271213,"BTC",12,60,242,12142
1748442671213,"BTC",9,48,193,9682
1748439071213,"BTC",8,43,172,8628
1748435471213,"BTC",9,49,199,9968
1748431871213,"BTC",9,45,181,9063
1748428271213,"BTC",9,45,183,9189
1748424671213,"BTC",11,58,235,11786
1748421071213,"BTC",9,48,194,9718
1748417471213,"BTC",10,51,206,10321
1748413871213,"BTC",7,38,155,7796
1748410271213,"BTC",9,49,199,9977
1748406671213,"BTC",10,50,200,10024
1748403071213,"BTC",8,42,171,8596
1748399471213,"BTC",8,41,166,8316
1748395871213,"BTC",8,44,176,8820
1748392271213,"BTC",10,54,218,10926
1748388671213,"BTC",9,48,193,9667
1748385071213,"BTC",10,53,214,10705
1748381471213,"BTC",10,54,218,10909
1748377871213,"BTC",10,51,205,10253
1748374271213,"BTC",11,58,232,11620
1748370671213,"BTC",12,60,243,12181
1748367071213,"BTC",11,57,230,11518
1748363471213,"BTC",8,42,170,8532
1748359871213,"BTC",10,50,203,10180
1748356271213,"BTC",11,57,230,11521
1748352671213,"BTC",9,47,191,9573
1748349071213,"BTC",11,55,220,11016
1748345471213,"BTC",11,59,238,11948
1748341871213,"BTC",7,38,155,7753
1748338271213,"BTC",7,38,152,7613
1748334671213,"BTC",7,38,152,7644
1748331071213,"BTC",8,40,160,8040
1748327471213,"BTC",11,56,226,11301
1748323871213,"BTC",11,59,237,11861
1748320271213,"BTC",8,42,169,8495
1748316671213,"BTC",10,54,217,10866
1748313071213,"BTC",8,41,166,8311
1748309471213,"BTC",11,58,233,11657
1748305871213,"BTC",8,44,177,8874
1748302271213,"BTC",11,58,233,11693
1748298671213,"BTC",9,46,186,9303
1748295071213,"BTC",11,55,220,11026
1748291471213,"BTC",9,47,189,9489
1748287871213,"BTC",9,46,185,9293
1748284271213,"BTC",9,49,197,9880
1748280671213,"BTC",9,47,188,9434
1748277071213,"BTC",9,48,194,9747
1748273471213,"BTC",10,50,203,10195
1748269871213,"BTC",8,42,171,8557
1748266271213,"BTC",9,48,195,9769
1748262671213,"BTC",11,59,237,11875
1748259071213,"BTC",10,52,209,10470
1748255471213,"BTC",7,38,153,7660
1748251871213,"BTC",11,58,235,11789
1748248271213,"BTC",11,59,238,11935
1748244671213,"BTC",10,52,210,10524
1748241071213,"BTC",10,54,218,10910
1748237471213,"BTC",11,58,234,11722
1748233871213,"BTC",10,51,206,10346
1748230271213,"BTC",10,50,200,10034
1748226671213,"BTC",11,56,226,11336
1748223071213,"BTC",7,38,152,7644
1748219471213,"BTC",11,55,222,11136
1748215871213,"BTC",11,57,229,11453
1748212271213,"BTC",9,47,191,9551
1748208671213,"BTC",11,56,226,11325
1748205071213,"BTC",9,48,194,9748
1748201471213,"BTC",8,42,170,8538
1748197871213,"BTC",9,49,199,9969
1748194271213,"BTC",8,42,171,8568
1748190671213,"BTC",7,38,153,7669
1748187071213,"BTC",11,59,239,11959
1748183471213,"BTC",9,45,181,9093
1748179871213,"BTC",9,48,195,9789
1748176271213,"BTC",11,56,226,11346
1748172671213,"BTC",9,47,189,9480
1748169071213,"BTC",10,50,203,10157
1748165471213,"BTC",10,54,217,10859
1748161871213,"BTC",8,41,167,8361
1748158271213,"BTC",10,52,209,10465
1748154671213,"BTC",8,44,178,8922
1748151071213,"BTC",12,61,244,12244
1748147471213,"BTC",9,47,189,9465
1748143871213,"BTC",9,49,199,9983
1748140271213,"BTC",12,62,249,12491
1748136671213,"BTC",10,53,213,10665
1748133071213,"BTC",9,45,183,9154
1748129471213,"BTC",11,57,231,11561
1748125871213,"BTC",8,41,167,8367
1748122271213,"BTC",7,38,153,7690
1748118671213,"BTC",8,42,168,8435
1748115071213,"BTC",9,45,180,9007
1748111471213,"BTC",12,61,245,12282
1748107871213,"BTC",8,42,169,8468
1748104271213,"BTC",8,40,163,8177
1748100671213,"BTC",8,41,166,8337
1748097071213,"BTC",11,55,221,11071
1748093471213,"BTC",10,54,218,10931
1748089871213,"BTC",7,38,153,7651
1748086271213,"BTC",9,46,187,9360
1748082671213,"BTC",12,62,249,12466
1748079071213,"BTC",11,55,223,11173
1748075471213,"BTC",12,61,245,12278
1748071871213,"BTC",8,42,169,8489
1748068271213,"BTC",9,48,194,9719
1748064671213,"BTC",7,39,157,7885
1748061071213,"BTC",10,52,211,10580
1748057471213,"BTC",8,42,169,8464
1748053871213,"BTC",9,46,187,9379
1748050271213,"BTC",8,44,178,8904
1748046671213,"BTC",9,47,190,9532
1748043071213,"BTC",8,43,173,8681
1748039471213,"BTC",11,56,224,11215
1748035871213,"BTC",10,53,215,10799
1748032271213,"BTC",10,50,200,10048
1748028671213,"BTC",11,59,236,11842
1748025071213,"BTC",11,55,221,11097
1748021471213,"BTC",12,62,249,12486
1748017871213,"BTC",10,50,202,10148
1748014271213,"BTC",9,47,190,9520
1748010671213,"BTC",8,41,165,8293
1748007071213,"BTC",9,45,183,9165
1748003471213,"BTC",12,60,242,12129
1747999871213,"BTC",12,61,245,12287
1747996271213,"BTC",8,41,165,8268
1747992671213,"BTC",10,52,209,10464
1747989071213,"BTC",9,47,188,9425
1747985471213,"BTC",11,58,233,11652
1747981871213,"BTC",11,59,238,11922
1747978271213,"BTC",11,55,222,11118
1747974671213,"BTC",10,50,200,10028
1747971071213,"BTC",10,53,213,10671
1747967471213,"BTC",12,60,241,12077
1747963871213,"BTC",9,47,188,9430
1747960271213,"BTC",9,49,196,9831
1747956671213,"BTC",12,61,244,12216
1747953071213,"BTC",10,53,213,10694
1747949471213,"BTC",11,56,225,11289
1747945871213,"BTC",11,59,238,11947
1747942271213,"BTC",12,61,247,12363
1747938671213,"BTC",9,48,192,9618
1747935071213,"BTC",7,39,157,7876
1747931471213,"BTC",11,57,229,11457
1747927871213,"BTC",7,38,155,7782
1747924271213,"BTC",11,59,236,11819
1747920671213,"BTC",8,40,161,8083
1747917071213,"BTC",11,58,235,11762
1747913471213,"BTC",7,38,154,7723
1747909871213,"BTC",12,61,247,12360
1747906271213,"BTC",11,55,222,11119
1747902671213,"BTC",8,42,168,8424
1747899071213,"BTC",9,48,193,9673
1747895471213,"BTC",8,44,177,8880
1747891871213,"BTC",7,38,152,7609
1747888271213,"BTC",12,62,248,12403
1747884671213,"BTC",8,43,172,8602
1747881071213,"BTC",10,54,216,10802
1747877471213,"BTC",9,47,189,9482
1747873871213,"BTC",7,38,153,7685
1747870271213,"BTC",9,49,196,9826
1747866671213,"BTC",8,42,169,8498
1747863071213,"BTC",10,54,218,10923
1747859471213,"BTC",8,40,161,8055
1747855871213,"BTC",8,41,166,8346
1747852271213,"BTC",9,48,193,9657
1747848671213,"BTC",11,58,234,11718
1747845071213,"BTC",9,45,183,9170
1747841471213,"BTC",9,48,194,9749
1747837871213,"BTC",11,58,234,11742
1747834271213,"BTC",7,38,154,7743
1747830671213,"BTC",10,54,216,10807
1747827071213,"BTC",8,41,166,8300
1747823471213,"BTC",8,44,178,8921
1747819871213,"BTC",9,45,182,9130
1747816271213,"BTC",8,44,177,8854
1747812671213,"BTC",10,53,215,10798
1747809071213,"BTC",11,59,236,11801
1747805471213,"BTC",10,53,213,10695
1747801871213,"BTC",8,44,178,8935
1747798271213,"BTC",11,57,229,11466
1747794671213,"BTC",7,37,150,7549
1747791071213,"BTC",9,45,182,9137
1747787471213,"BTC",12,61,247,12397
1747783871213,"BTC",11,58,233,11672
1747780271213,"BTC",8,41,165,8281
1747776671213,"BTC",11,58,233,11661
1747773071213,"BTC",12,61,246,12328
1747769471213,"BTC",8,42,168,8446
1747765871213,"BTC",11,57,229,11470
1747762271213,"BTC",10,51,206,10339
1747758671213,"BTC",10,52,210,10502
1747755071213,"BTC",11,58,235,11754
1747751471213,"BTC",12,61,244,12242
1747747871213,"BTC",8,43,175,8786
1747744271213,"BTC",9,46,185,9283
1747740671213,"BTC",12,61,246,12332
1747737071213,"BTC",12,60,242,12110
1747733471213,"BTC",8,42,171,8575
1747729871213,"BTC",12,62,248,12444
1747726271213,"BTC",10,53,213,10655
1747722671213,"BTC",10,54,216,10837
1747719071213,"BTC",9,45,182,9122
1747715471213,"BTC",10,52,210,10521
1747711871213,"BTC",9,46,184,9222
1747708271213,"BTC",7,37,151,7596
1747704671213,"BTC",9,46,185,9252
1747701071213,"BTC",11,59,236,11847
1747697471213,"BTC",8,43,175,8788
1747693871213,"BTC",9,45,181,9068
1747690271213,"BTC",10,50,202,10143
1747686671213,"BTC",9,46,184,9235
1747683071213,"BTC",8,41,164,8226
1747679471213,"BTC",8,41,166,8311
1747675871213,"BTC",8,41,165,8266
1747672271213,"BTC",11,56,225,11285
1747668671213,"BTC",10,53,213,10689
1747665071213,"BTC",11,58,234,11710
1747661471213,"BTC",12,61,247,12368
1747657871213,"BTC",7,37,151,7552
1747654271213,"BTC",12,60,242,12105
1747650671213,"BTC",9,48,192,9606
1747647071213,"BTC",12,61,245,12276
1747643471213,"BTC",8,41,164,8236
1747639871213,"BTC",10,54,219,10996
1747636271213,"BTC",10,54,219,10964
1747632671213,"BTC",9,49,198,9911
1747629071213,"BTC",11,58,232,11648
1747625471213,"BTC",12,61,245,12296
1747621871213,"BTC",11,56,226,11326
1747618271213,"BTC",8,43,174,8744
1747614671213,"BTC",8,41,164,8219
1747611071213,"BTC",11,56,226,11322
1747607471213,"BTC",11,56,226,11309
1747603871213,"BTC",8,42,169,8474
1747600271213,"BTC",8,40,161,8097
1747596671213,"BTC",9,45,180,9048
1747593071213,"BTC",8,44,178,8910
1747589471213,"BTC",11,55,220,11037
1747585871213,"BTC",10,52,210,10515
1747582271213,"BTC",11,56,227,11373
1747578671213,"BTC",10,54,216,10832
1747575071213,"BTC",10,53,213,10697
1747571471213,"BTC",10,53,215,10781
1747567871213,"BTC",8,42,169,8451
1747564271213,"BTC",9,45,181,9084
1747560671213,"BTC",9,47,191,9569
1747557071213,"BTC",10,54,219,10950
1747553471213,"BTC",8,43,174,8707
1747549871213,"BTC",10,53,215,10759
1747546271213,"BTC",8,44,179,8960
1747542671213,"BTC",9,45,183,9162
1747539071213,"BTC",8,43,174,8714
1747535471213,"BTC",7,38,153,7656
1747531871213,"BTC",10,51,205,10263
1747528271213,"BTC",11,57,228,11409
1747524671213,"BTC",11,55,221,11089
1747521071213,"BTC",8,43,172,8614
1747517471213,"BTC",9,45,180,9002
1747513871213,"BTC",10,51,205,10279
1747510271213,"BTC",12,60,243,12161
1747506671213,"BTC",7,39,158,7914
1747503071213,"BTC",9,49,198,9908
1747499471213,"BTC",10,53,212,10646
1747495871213,"BTC",9,46,184,9222
1747492271213,"BTC",7,37,151,7568
1747488671213,"BTC",8,42,169,8484
1747485071213,"BTC",11,56,225,11296
1747481471213,"BTC",11,57,228,11405
1747477871213,"BTC",10,52,208,10447
1747474271213,"BTC",11,59,237,11858
1747470671213,"BTC",11,55,222,11137
1747467071213,"BTC",8,43,172,8600
1747463471213,"BTC",11,55,221,11074
1747459871213,"BTC",9,49,199,9980
1747456271213,"BTC",11,58,234,11705
1747452671213,"BTC",10,54,219,10988
1747449071213,"BTC",12,61,246,12348
1747445471213,"BTC",10,50,200,10004
1747441871213,"BTC",12,62,249,12480
1747438271213,"BTC",9,49,199,9973
1747434671213,"BTC",11,58,234,11723
1747431071213,"BTC",7,37,151,7562
1747427471213,"BTC",7,39,158,7930
1747423871213,"BTC",8,43,173,8682
1747420271213,"BTC",8,41,166,8348
1747416671213,"BTC",9,46,185,9263
1747413071213,"BTC",7,39,157,7894
1747409471213,"BTC",12,61,247,12376
1747405871213,"BTC",11,58,235,11760
1747402271213,"BTC",12,61,246,12324
1747398671213,"BTC",10,51,204,10236
1747395071213,"BTC",10,52,210,10503
1747391471213,"BTC",8,42,168,8402
1747387871213,"BTC",12,61,245,12253
1747384271213,"BTC",8,44,179,8995
1747380671213,"BTC",8,41,167,8395
1747377071213,"BTC",7,38,153,7694
1747373471213,"BTC",7,39,158,7918
1747369871213,"BTC",9,48,195,9765
1747366271213,"BTC",9,45,182,9103
1747362671213,"BTC",9,49,197,9893
1747359071213,"BTC",9,46,184,9202
1747355471213,"BTC",10,52,211,10594
1747351871213,"BTC",9,45,180,9029
1747348271213,"BTC",10,51,206,10313
1747344671213,"BTC",11,57,231,11552
1747341071213,"BTC",12,60,243,12177
1747337471213,"BTC",9,47,190,9518
1747333871213,"BTC",12,61,244,12248
1747330271213,"BTC",9,45,181,9075
1747326671213,"BTC",9,48,194,9728
1747323071213,"BTC",10,50,202,10109
1747319471213,"BTC",10,51,205,10266
1747315871213,"BTC",10,54,216,10800
1747312271213,"BTC",8,40,161,8079
1747308671213,"BTC",7,38,153,7652
1747305071213,"BTC",7,38,153,7660
1747301471213,"BTC",9,47,191,9592
1747297871213,"BTC",9,47,191,9589
1747294271213,"BTC",9,49,196,9824
1747290671213,"BTC",8,43,174,8705
1747287071213,"BTC",12,60,241,12059
1747283471213,"BTC",7,37,151,7593
1747279871213,"BTC",8,40,160,8003
1747276271213,"BTC",11,59,239,11952
1747272671213,"BTC",9,47,190,9506
1747269071213,"BTC",9,49,199,9993
1747265471213,"BTC",12,62,248,12424
1747261871213,"BTC",8,44,179,8991
1747258271213,"BTC",11,58,235,11753
1747254671213,"BTC",11,59,236,11810
1747251071213,"BTC",9,49,196,9808
1747247471213,"BTC",11,59,238,11926
1747243871213,"BTC",9,48,193,9654
1747240271213,"BTC",11,55,222,11114
1747236671213,"BTC",12,60,241,12095
1747233071213,"BTC",11,56,227,11397
1747229471213,"BTC",10,51,206,10348
1747225871213,"BTC",7,38,155,7766
1747222271213,"BTC",8,42,171,8579
1747218671213,"BTC",11,59,237,11893
1747215071213,"BTC",10,53,215,10794
1747211471213,"BTC",9,47,191,9564
1747207871213,"BTC",11,57,231,11558
1747204271213,"BTC",10,54,219,10980
1747200671213,"BTC",9,46,184,9202
1747197071213,"BTC",7,39,159,7966
1747193471213,"BTC",9,45,180,9041
1747189871213,"BTC",8,40,161,8094
1747186271213,"BTC",7,39,156,7803
1747182671213,"BTC",8,40,162,8109
1747179071213,"BTC",12,61,244,12237
1747175471213,"BTC",11,56,224,11243
1747171871213,"BTC",10,51,206,10312
1747168271213,"BTC",9,48,193,9677
1747164671213,"BTC",9,48,194,9746
1747161071213,"BTC",11,56,227,11381
1747157471213,"BTC",8,40,162,8142
1747153871213,"BTC",9,45,182,9100
1747150271213,"BTC",10,53,215,10775
1747146671213,"BTC",12,60,241,12062
1747143071213,"BTC",9,47,188,9436
1747139471213,"BTC",9,48,195,9778
1747135871213,"BTC",11,57,230,11543
1747132271213,"BTC",7,38,152,7619
1747128671213,"BTC",11,59,236,11802
1747125071213,"BTC",12,61,245,12286
1747121471213,"BTC",10,50,202,10136
1747117871213,"BTC",12,61,246,12334
1747114271213,"BTC",9,45,180,9003
1747110671213,"BTC",9,45,183,9198
1747107071213,"BTC",8,40,161,8051
1747103471213,"BTC",10,51,204,10237
1747099871213,"BTC",9,45,180,9014
1747096271213,"BTC",11,57,228,11445
1747092671213,"BTC",9,49,197,9892
1747089071213,"BTC",7,38,154,7738
1747085471213,"BTC",9,45,183,9176
1747081871213,"BTC",9,45,181,9057
1747078271213,"BTC",12,60,243,12188
1747074671213,"BTC",12,62,248,12402
1747071071213,"BTC",8,41,167,8368
1747067471213,"BTC",9,46,186,9345
1747063871213,"BTC",9,45,180,9002
1747060271213,"BTC",9,46,187,9380
1747056671213,"BTC",12,60,241,12057
1747053071213,"BTC",9,46,186,9331
1747049471213,"BTC",8,40,162,8110
1747045871213,"BTC",10,53,214,10730
1747042271213,"BTC",8,43,172,8628
1747038671213,"BTC",11,57,230,11501
1747035071213,"BTC",9,47,188,9402
1747031471213,"BTC",9,48,195,9769
1747027871213,"BTC",10,54,217,10891
1747024271213,"BTC",8,42,168,8400
1747020671213,"BTC",9,46,187,9350
1747017071213,"BTC",11,59,239,11974
1747013471213,"BTC",11,59,239,11951
1747009871213,"BTC",12,62,249,12482
1747006271213,"BTC",8,41,167,8355
1747002671213,"BTC",9,46,187,9393
1746999071213,"BTC",12,60,243,12152
1746995471213,"BTC",10,50,203,10158
1746991871213,"BTC",12,61,244,12242
1746988271213,"BTC",11,59,236,11845
1746984671213,"BTC",10,52,208,10430
1746981071213,"BTC",9,48,192,9601
1746977471213,"BTC",9,46,185,9254
1746973871213,"BTC",11,58,232,11615
1746970271213,"BTC",10,52,209,10488
1746966671213,"BTC",10,52,211,10552
1746963071213,"BTC",7,38,155,7796
1746959471213,"BTC",11,59,239,11978
1746955871213,"BTC",10,54,217,10852
1746952271213,"BTC",8,40,163,8178
1746948671213,"BTC",8,40,162,8149
1746945071213,"BTC",7,37,151,7569
1746941471213,"BTC",7,37,150,7505
1746937871213,"BTC",8,40,162,8135
1746934271213,"BTC",9,46,184,9214
1746930671213,"BTC",8,42,168,8413
1746927071213,"BTC",12,61,244,12202
1746923471213,"BTC",10,50,202,10148
1746919871213,"BTC",8,40,162,8137
1746916271213,"BTC",10,54,216,10821
1746912671213,"BTC",9,48,195,9754
1746909071213,"BTC",12,62,249,12462
1746905471213,"BTC",7,38,154,7732
1746901871213,"BTC",10,50,200,10024
1746898271213,"BTC",12,60,241,12099
1746894671213,"BTC",8,40,160,8009
1746891071213,"BTC",7,38,152,7619
1746887471213,"BTC",12,62,248,12437
1746883871213,"BTC",12,60,240,12016
1746880271213,"BTC",9,47,189,9493
1746876671213,"BTC",12,61,244,12235
1746873071213,"BTC",8,44,176,8803
1746869471213,"BTC",8,41,164,8206
1746865871213,"BTC",12,60,243,12180
1746862271213,"BTC",8,44,178,8922
1746858671213,"BTC",11,58,232,11610
1746855071213,"BTC",7,37,151,7564
1746851471213,"BTC",7,38,153,7660
1746847871213,"BTC",9,46,185,9267
