timestamp,symbol,whale_transfers,large_tx_count,exchange_flows,active_addresses
1749738671213,"SOL",4,24,98,4919
1749735071213,"SOL",4,21,87,4355
1749731471213,"SOL",6,30,122,6133
1749727871213,"SOL",4,20,83,4191
1749724271213,"SOL",5,28,113,5678
1749720671213,"SOL",4,24,97,4863
1749717071213,"SOL",4,22,88,4442
1749713471213,"SOL",5,27,111,5573
1749709871213,"SOL",4,21,84,4209
1749706271213,"SOL",4,22,91,4553
1749702671213,"SOL",4,22,91,4558
1749699071213,"SOL",5,29,117,5861
1749695471213,"SOL",4,20,81,4063
1749691871213,"SOL",6,30,121,6080
1749688271213,"SOL",5,29,118,5922
1749684671213,"SOL",4,23,94,4733
1749681071213,"SOL",5,25,100,5022
1749677471213,"SOL",5,29,117,5889
1749673871213,"SOL",5,25,100,5044
1749670271213,"SOL",5,27,111,5592
1749666671213,"SOL",5,28,114,5736
1749663071213,"SOL",5,29,116,5807
1749659471213,"SOL",4,24,97,4882
1749655871213,"SOL",4,23,93,4687
1749652271213,"SOL",5,27,110,5514
1749648671213,"SOL",4,21,87,4375
1749645071213,"SOL",5,28,112,5634
1749641471213,"SOL",5,28,114,5715
1749637871213,"SOL",5,25,101,5081
1749634271213,"SOL",5,29,116,5812
1749630671213,"SOL",5,28,112,5619
1749627071213,"SOL",4,22,90,4514
1749623471213,"SOL",4,21,86,4309
1749619871213,"SOL",5,26,107,5371
1749616271213,"SOL",4,24,98,4930
1749612671213,"SOL",4,22,88,4433
1749609071213,"SOL",6,30,121,6061
1749605471213,"SOL",5,27,108,5422
1749601871213,"SOL",4,21,84,4223
1749598271213,"SOL",5,26,106,5310
1749594671213,"SOL",4,24,97,4860
1749591071213,"SOL",4,23,92,4632
1749587471213,"SOL",4,22,88,4410
1749583871213,"SOL",4,22,88,4419
1749580271213,"SOL",4,24,98,4940
1749576671213,"SOL",4,24,97,4895
1749573071213,"SOL",4,20,81,4057
1749569471213,"SOL",5,27,110,5531
1749565871213,"SOL",6,30,120,6004
1749562271213,"SOL",6,30,120,6049
1749558671213,"SOL",4,23,94,4738
1749555071213,"SOL",4,24,97,4884
1749551471213,"SOL",4,22,88,4430
1749547871213,"SOL",3,19,76,3811
1749544271213,"SOL",5,28,112,5633
1749540671213,"SOL",5,25,101,5055
1749537071213,"SOL",6,31,124,6202
1749533471213,"SOL",5,28,113,5653
1749529871213,"SOL",5,26,106,5337
1749526271213,"SOL",4,23,93,4666
1749522671213,"SOL",4,21,87,4376
1749519071213,"SOL",4,23,92,4630
1749515471213,"SOL",4,23,94,4705
1749511871213,"SOL",3,19,77,3851
1749508271213,"SOL",5,26,107,5351
1749504671213,"SOL",4,21,87,4355
1749501071213,"SOL",4,24,97,4858
1749497471213,"SOL",5,28,112,5634
1749493871213,"SOL",4,20,83,4181
1749490271213,"SOL",4,22,90,4526
1749486671213,"SOL",3,18,75,3760
1749483071213,"SOL",4,22,91,4574
1749479471213,"SOL",5,26,106,5320
1749475871213,"SOL",5,25,102,5141
1749472271213,"SOL",4,21,84,4219
1749468671213,"SOL",4,21,84,4232
1749465071213,"SOL",3,19,78,3944
1749461471213,"SOL",4,22,88,4428
1749457871213,"SOL",6,30,122,6129
1749454271213,"SOL",5,29,118,5941
1749450671213,"SOL",5,25,101,5053
1749447071213,"SOL",5,27,111,5552
1749443471213,"SOL",5,26,107,5360
1749439871213,"SOL",6,30,123,6194
1749436271213,"SOL",4,22,88,4435
1749432671213,"SOL",5,28,112,5630
1749429071213,"SOL",5,26,106,5316
1749425471213,"SOL",5,28,115,5771
1749421871213,"SOL",4,22,89,4481
1749418271213,"SOL",4,23,94,4722
1749414671213,"SOL",6,31,124,6239
1749411071213,"SOL",3,19,77,3894
1749407471213,"SOL",5,26,107,5360
1749403871213,"SOL",4,21,87,4393
1749400271213,"SOL",5,25,103,5175
1749396671213,"SOL",4,20,83,4191
1749393071213,"SOL",5,29,119,5985
1749389471213,"SOL",4,20,80,4029
1749385871213,"SOL",6,30,122,6119
1749382271213,"SOL",5,26,104,5230
1749378671213,"SOL",4,23,93,4659
1749375071213,"SOL",5,27,110,5511
1749371471213,"SOL",5,29,117,5861
1749367871213,"SOL",5,25,103,5163
1749364271213,"SOL",5,26,106,5317
1749360671213,"SOL",5,25,100,5018
1749357071213,"SOL",4,24,96,4842
1749353471213,"SOL",4,21,85,4251
1749349871213,"SOL",3,19,76,3846
1749346271213,"SOL",4,23,93,4680
1749342671213,"SOL",4,23,92,4647
1749339071213,"SOL",4,20,82,4104
1749335471213,"SOL",3,19,78,3939
1749331871213,"SOL",4,20,80,4031
1749328271213,"SOL",5,28,115,5751
1749324671213,"SOL",6,30,120,6018
1749321071213,"SOL",4,22,90,4501
1749317471213,"SOL",4,21,87,4398
1749313871213,"SOL",5,26,105,5278
1749310271213,"SOL",4,24,99,4978
1749306671213,"SOL",5,27,108,5411
1749303071213,"SOL",4,24,97,4867
1749299471213,"SOL",5,29,116,5822
1749295871213,"SOL",5,29,117,5854
1749292271213,"SOL",4,20,82,4126
1749288671213,"SOL",5,27,108,5445
1749285071213,"SOL",4,21,84,4248
1749281471213,"SOL",3,19,76,3825
1749277871213,"SOL",5,28,114,5726
1749274271213,"SOL",3,19,79,3956
1749270671213,"SOL",5,27,108,5434
1749267071213,"SOL",4,24,99,4992
1749263471213,"SOL",5,25,100,5030
1749259871213,"SOL",4,24,96,4834
1749256271213,"SOL",5,28,114,5749
1749252671213,"SOL",4,23,93,4672
1749249071213,"SOL",3,19,79,3965
1749245471213,"SOL",6,31,124,6236
1749241871213,"SOL",4,21,87,4359
1749238271213,"SOL",5,25,102,5112
1749234671213,"SOL",4,20,81,4096
1749231071213,"SOL",4,20,80,4016
1749227471213,"SOL",4,24,97,4889
1749223871213,"SOL",4,22,90,4508
1749220271213,"SOL",5,25,101,5069
1749216671213,"SOL",5,26,106,5334
1749213071213,"SOL",5,26,106,5343
1749209471213,"SOL",6,30,122,6116
1749205871213,"SOL",4,24,99,4979
1749202271213,"SOL",4,23,93,4658
1749198671213,"SOL",5,28,115,5770
1749195071213,"SOL",4,24,97,4896
1749191471213,"SOL",4,23,92,4633
1749187871213,"SOL",5,27,109,5459
1749184271213,"SOL",4,22,91,4577
1749180671213,"SOL",6,31,124,6244
1749177071213,"SOL",5,27,109,5489
1749173471213,"SOL",4,24,96,4807
1749169871213,"SOL",5,26,106,5308
1749166271213,"SOL",5,27,109,5470
1749162671213,"SOL",5,28,113,5689
1749159071213,"SOL",4,22,90,4540
1749155471213,"SOL",4,24,98,4902
1749151871213,"SOL",5,25,100,5029
1749148271213,"SOL",3,18,75,3796
1749144671213,"SOL",4,21,87,4353
1749141071213,"SOL",6,30,123,6198
1749137471213,"SOL",3,19,76,3805
1749133871213,"SOL",5,28,115,5796
1749130271213,"SOL",4,22,90,4501
1749126671213,"SOL",4,23,95,4771
1749123071213,"SOL",4,24,96,4841
1749119471213,"SOL",5,28,112,5642
1749115871213,"SOL",4,24,98,4917
1749112271213,"SOL",4,22,89,4479
1749108671213,"SOL",4,22,91,4574
1749105071213,"SOL",4,22,89,4468
1749101471213,"SOL",6,30,121,6073
1749097871213,"SOL",5,28,113,5683
1749094271213,"SOL",5,28,113,5659
1749090671213,"SOL",5,28,114,5725
1749087071213,"SOL",3,18,75,3788
1749083471213,"SOL",4,22,91,4573
1749079871213,"SOL",4,23,92,4618
1749076271213,"SOL",6,31,124,6205
1749072671213,"SOL",4,23,92,4606
1749069071213,"SOL",5,27,109,5491
1749065471213,"SOL",5,28,115,5766
1749061871213,"SOL",4,20,82,4111
1749058271213,"SOL",4,20,83,4160
1749054671213,"SOL",4,23,93,4650
1749051071213,"SOL",3,19,79,3970
1749047471213,"SOL",3,19,76,3840
1749043871213,"SOL",5,26,106,5304
1749040271213,"SOL",3,19,77,3898
1749036671213,"SOL",5,29,117,5850
1749033071213,"SOL",4,21,84,4226
1749029471213,"SOL",5,27,111,5564
1749025871213,"SOL",5,29,118,5925
1749022271213,"SOL",5,27,111,5571
1749018671213,"SOL",4,23,92,4630
1749015071213,"SOL",6,30,122,6123
1749011471213,"SOL",4,22,90,4519
1749007871213,"SOL",4,24,96,4818
1749004271213,"SOL",4,23,94,4705
1749000671213,"SOL",3,19,77,3885
1748997071213,"SOL",4,24,99,4968
1748993471213,"SOL",4,20,83,4184
1748989871213,"SOL",3,18,75,3781
1748986271213,"SOL",4,22,89,4477
1748982671213,"SOL",3,19,78,3919
1748979071213,"SOL",3,19,78,3923
1748975471213,"SOL",3,19,77,3899
1748971871213,"SOL",6,31,124,6207
1748968271213,"SOL",5,25,102,5113
1748964671213,"SOL",5,28,112,5600
1748961071213,"SOL",4,24,97,4858
1748957471213,"SOL",4,23,95,4762
1748953871213,"SOL",3,19,78,3909
1748950271213,"SOL",5,28,114,5742
1748946671213,"SOL",4,24,97,4879
1748943071213,"SOL",6,30,122,6110
1748939471213,"SOL",4,21,87,4352
1748935871213,"SOL",5,26,104,5245
1748932271213,"SOL",4,22,90,4546
1748928671213,"SOL",5,27,110,5541
1748925071213,"SOL",5,26,106,5344
1748921471213,"SOL",4,24,97,4873
1748917871213,"SOL",4,21,87,4361
1748914271213,"SOL",3,19,78,3911
1748910671213,"SOL",5,28,115,5762
1748907071213,"SOL",4,21,84,4230
1748903471213,"SOL",5,28,113,5664
1748899871213,"SOL",5,26,104,5212
1748896271213,"SOL",4,23,93,4673
1748892671213,"SOL",4,21,84,4242
1748889071213,"SOL",4,21,87,4354
1748885471213,"SOL",3,18,75,3766
1748881871213,"SOL",5,29,116,5834
1748878271213,"SOL",5,27,110,5534
1748874671213,"SOL",4,23,95,4778
1748871071213,"SOL",4,23,93,4666
1748867471213,"SOL",3,18,75,3771
1748863871213,"SOL",4,23,93,4680
1748860271213,"SOL",4,24,99,4989
1748856671213,"SOL",5,25,101,5091
1748853071213,"SOL",4,21,84,4230
1748849471213,"SOL",5,29,119,5981
1748845871213,"SOL",5,25,102,5115
1748842271213,"SOL",3,19,78,3926
1748838671213,"SOL",3,19,76,3841
1748835071213,"SOL",5,29,116,5849
1748831471213,"SOL",5,29,117,5860
1748827871213,"SOL",6,30,122,6132
1748824271213,"SOL",4,22,90,4545
1748820671213,"SOL",3,18,75,3770
1748817071213,"SOL",5,25,102,5106
1748813471213,"SOL",5,29,116,5833
1748809871213,"SOL",4,24,96,4810
1748806271213,"SOL",4,21,85,4274
1748802671213,"SOL",5,27,111,5553
1748799071213,"SOL",4,20,82,4138
1748795471213,"SOL",5,27,111,5581
1748791871213,"SOL",6,31,124,6222
1748788271213,"SOL",5,28,113,5689
1748784671213,"SOL",5,25,103,5157
1748781071213,"SOL",5,25,103,5170
1748777471213,"SOL",4,21,86,4305
1748773871213,"SOL",5,25,103,5150
1748770271213,"SOL",4,21,85,4257
1748766671213,"SOL",6,30,123,6181
1748763071213,"SOL",4,20,81,4090
1748759471213,"SOL",5,27,111,5561
1748755871213,"SOL",5,27,109,5469
1748752271213,"SOL",6,31,124,6235
1748748671213,"SOL",4,23,95,4794
1748745071213,"SOL",4,20,83,4161
1748741471213,"SOL",3,18,75,3794
1748737871213,"SOL",5,27,109,5477
1748734271213,"SOL",4,20,81,4059
1748730671213,"SOL",5,29,116,5824
1748727071213,"SOL",4,20,80,4043
1748723471213,"SOL",5,25,101,5066
1748719871213,"SOL",5,25,102,5102
1748716271213,"SOL",4,20,83,4186
1748712671213,"SOL",3,19,78,3920
1748709071213,"SOL",4,23,92,4630
1748705471213,"SOL",5,25,102,5120
1748701871213,"SOL",3,19,78,3946
1748698271213,"SOL",4,23,93,4658
1748694671213,"SOL",4,23,95,4783
1748691071213,"SOL",5,29,117,5859
1748687471213,"SOL",4,20,82,4117
1748683871213,"SOL",5,28,114,5738
1748680271213,"SOL",3,19,76,3834
1748676671213,"SOL",4,23,93,4655
1748673071213,"SOL",4,20,83,4193
1748669471213,"SOL",4,21,84,4212
1748665871213,"SOL",6,31,124,6232
1748662271213,"SOL",4,23,93,4693
1748658671213,"SOL",5,27,109,5457
1748655071213,"SOL",4,22,89,4483
1748651471213,"SOL",4,24,96,4846
1748647871213,"SOL",6,30,122,6122
1748644271213,"SOL",4,23,94,4733
1748640671213,"SOL",4,24,99,4988
1748637071213,"SOL",5,27,110,5524
1748633471213,"SOL",5,26,106,5307
1748629871213,"SOL",4,20,83,4156
1748626271213,"SOL",4,22,91,4574
1748622671213,"SOL",5,28,113,5685
1748619071213,"SOL",5,28,115,5791
1748615471213,"SOL",4,21,85,4299
1748611871213,"SOL",5,25,102,5113
1748608271213,"SOL",4,20,80,4005
1748604671213,"SOL",3,19,77,3891
1748601071213,"SOL",3,19,79,3986
1748597471213,"SOL",5,28,113,5685
1748593871213,"SOL",5,27,110,5537
1748590271213,"SOL",5,26,104,5235
1748586671213,"SOL",5,26,107,5381
1748583071213,"SOL",4,22,89,4491
1748579471213,"SOL",4,20,82,4109
1748575871213,"SOL",4,22,88,4409
1748572271213,"SOL",4,20,82,4110
1748568671213,"SOL",5,25,100,5039
1748565071213,"SOL",5,27,110,5547
1748561471213,"SOL",4,23,93,4655
1748557871213,"SOL",6,30,121,6087
1748554271213,"SOL",4,20,83,4151
1748550671213,"SOL",5,26,107,5351
1748547071213,"SOL",4,22,88,4408
1748543471213,"SOL",4,21,85,4281
1748539871213,"SOL",4,20,80,4021
1748536271213,"SOL",5,27,110,5530
1748532671213,"SOL",5,27,108,5426
1748529071213,"SOL",4,21,85,4293
1748525471213,"SOL",5,29,117,5875
1748521871213,"SOL",5,28,113,5657
1748518271213,"SOL",5,27,108,5441
1748514671213,"SOL",5,25,101,5051
1748511071213,"SOL",4,22,91,4571
1748507471213,"SOL",5,25,100,5003
1748503871213,"SOL",6,30,121,6074
1748500271213,"SOL",5,27,111,5590
1748496671213,"SOL",4,20,82,4124
1748493071213,"SOL",5,28,114,5727
1748489471213,"SOL",4,20,80,4014
1748485871213,"SOL",5,25,103,5199
1748482271213,"SOL",4,21,84,4201
1748478671213,"SOL",5,27,109,5465
1748475071213,"SOL",4,24,99,4983
1748471471213,"SOL",4,21,86,4329
1748467871213,"SOL",4,24,97,4862
1748464271213,"SOL",6,30,121,6063
1748460671213,"SOL",5,28,115,5777
1748457071213,"SOL",5,28,115,5780
1748453471213,"SOL",4,20,80,4046
1748449871213,"SOL",6,31,124,6229
1748446271213,"SOL",5,26,104,5228
1748442671213,"SOL",4,20,81,4097
1748439071213,"SOL",5,28,112,5602
1748435471213,"SOL",4,22,90,4528
1748431871213,"SOL",4,24,99,4964
1748428271213,"SOL",3,19,78,3947
1748424671213,"SOL",4,23,92,4622
1748421071213,"SOL",4,22,88,4403
1748417471213,"SOL",3,18,75,3761
1748413871213,"SOL",5,25,101,5074
1748410271213,"SOL",5,29,116,5835
1748406671213,"SOL",5,25,103,5178
1748403071213,"SOL",5,26,107,5359
1748399471213,"SOL",5,28,112,5615
1748395871213,"SOL",5,26,104,5233
1748392271213,"SOL",3,19,77,3888
1748388671213,"SOL",5,29,116,5800
1748385071213,"SOL",4,23,94,4711
1748381471213,"SOL",5,27,111,5594
1748377871213,"SOL",3,19,76,3834
1748374271213,"SOL",4,23,95,4796
1748370671213,"SOL",5,28,112,5607
1748367071213,"SOL",4,21,86,4310
1748363471213,"SOL",4,20,82,4130
1748359871213,"SOL",4,23,93,4691
1748356271213,"SOL",4,20,83,4153
1748352671213,"SOL",5,29,116,5807
1748349071213,"SOL",5,29,117,5888
1748345471213,"SOL",3,19,79,3966
1748341871213,"SOL",3,19,76,3801
1748338271213,"SOL",5,28,114,5729
1748334671213,"SOL",5,29,118,5904
1748331071213,"SOL",5,26,104,5231
1748327471213,"SOL",5,25,101,5050
1748323871213,"SOL",4,21,86,4346
1748320271213,"SOL",5,28,114,5741
1748316671213,"SOL",6,30,123,6173
1748313071213,"SOL",3,19,79,3991
1748309471213,"SOL",4,21,87,4359
1748305871213,"SOL",5,26,104,5200
1748302271213,"SOL",4,22,89,4481
1748298671213,"SOL",4,24,96,4830
1748295071213,"SOL",4,20,82,4125
1748291471213,"SOL",4,21,85,4284
1748287871213,"SOL",4,20,80,4030
1748284271213,"SOL",4,24,98,4935
1748280671213,"SOL",6,31,124,6211
1748277071213,"SOL",5,27,108,5423
1748273471213,"SOL",5,26,105,5251
1748269871213,"SOL",5,25,103,5170
1748266271213,"SOL",4,24,96,4805
1748262671213,"SOL",6,30,120,6003
1748259071213,"SOL",5,25,100,5016
1748255471213,"SOL",4,21,87,4363
1748251871213,"SOL",6,30,120,6036
1748248271213,"SOL",5,29,118,5922
1748244671213,"SOL",5,29,116,5803
1748241071213,"SOL",4,22,88,4416
1748237471213,"SOL",5,25,100,5005
1748233871213,"SOL",3,19,78,3910
1748230271213,"SOL",4,22,89,4486
1748226671213,"SOL",5,28,112,5648
1748223071213,"SOL",3,19,79,3969
1748219471213,"SOL",6,30,122,6125
1748215871213,"SOL",4,22,91,4573
1748212271213,"SOL",5,25,101,5051
1748208671213,"SOL",6,30,121,6070
1748205071213,"SOL",5,26,106,5346
1748201471213,"SOL",4,23,93,4678
1748197871213,"SOL",4,23,93,4659
1748194271213,"SOL",3,19,77,3863
1748190671213,"SOL",5,26,104,5238
1748187071213,"SOL",4,22,89,4488
1748183471213,"SOL",6,31,124,6229
1748179871213,"SOL",5,26,104,5200
1748176271213,"SOL",5,26,104,5229
1748172671213,"SOL",3,19,77,3870
1748169071213,"SOL",3,19,78,3931
1748165471213,"SOL",4,23,92,4646
1748161871213,"SOL",4,23,93,4698
1748158271213,"SOL",6,30,121,6067
1748154671213,"SOL",5,25,100,5036
1748151071213,"SOL",4,23,92,4637
1748147471213,"SOL",4,23,92,4634
1748143871213,"SOL",4,23,92,4608
1748140271213,"SOL",5,25,101,5087
1748136671213,"SOL",4,23,95,4764
1748133071213,"SOL",5,25,102,5141
1748129471213,"SOL",5,25,103,5150
1748125871213,"SOL",4,22,88,4437
1748122271213,"SOL",4,24,97,4870
1748118671213,"SOL",4,24,99,4965
1748115071213,"SOL",5,27,108,5416
1748111471213,"SOL",4,24,96,4845
1748107871213,"SOL",4,21,84,4201
1748104271213,"SOL",5,25,101,5058
1748100671213,"SOL",5,28,112,5614
1748097071213,"SOL",4,20,81,4060
1748093471213,"SOL",5,28,113,5664
1748089871213,"SOL",3,18,75,3750
1748086271213,"SOL",6,31,124,6248
1748082671213,"SOL",5,27,111,5574
1748079071213,"SOL",5,28,115,5768
1748075471213,"SOL",5,25,103,5160
1748071871213,"SOL",5,28,115,5782
1748068271213,"SOL",4,24,97,4870
1748064671213,"SOL",4,23,93,4658
1748061071213,"SOL",4,22,91,4588
1748057471213,"SOL",3,19,78,3926
1748053871213,"SOL",5,25,103,5150
1748050271213,"SOL",5,25,102,5111
1748046671213,"SOL",5,28,112,5606
1748043071213,"SOL",5,28,114,5720
1748039471213,"SOL",4,22,88,4405
1748035871213,"SOL",5,28,115,5790
1748032271213,"SOL",4,20,83,4198
1748028671213,"SOL",4,21,87,4396
1748025071213,"SOL",4,24,96,4816
1748021471213,"SOL",4,24,99,4991
1748017871213,"SOL",6,30,123,6173
1748014271213,"SOL",5,29,117,5897
1748010671213,"SOL",4,20,83,4182
1748007071213,"SOL",3,19,77,3854
1748003471213,"SOL",4,21,85,4285
1747999871213,"SOL",4,24,99,4963
1747996271213,"SOL",6,30,122,6108
1747992671213,"SOL",4,20,80,4046
1747989071213,"SOL",5,25,103,5198
1747985471213,"SOL",5,26,104,5214
1747981871213,"SOL",5,29,118,5930
1747978271213,"SOL",5,25,101,5070
1747974671213,"SOL",4,21,86,4329
1747971071213,"SOL",5,28,114,5736
1747967471213,"SOL",5,28,114,5727
1747963871213,"SOL",4,24,96,4846
1747960271213,"SOL",5,28,112,5649
1747956671213,"SOL",3,19,77,3889
1747953071213,"SOL",4,22,89,4479
1747949471213,"SOL",4,22,90,4537
1747945871213,"SOL",5,26,106,5312
1747942271213,"SOL",5,29,118,5915
1747938671213,"SOL",5,26,107,5353
1747935071213,"SOL",3,19,78,3939
1747931471213,"SOL",5,29,119,5996
1747927871213,"SOL",4,21,86,4330
1747924271213,"SOL",5,28,113,5689
1747920671213,"SOL",5,28,112,5617
1747917071213,"SOL",3,19,79,3974
1747913471213,"SOL",4,21,87,4394
1747909871213,"SOL",5,26,107,5365
1747906271213,"SOL",5,26,107,5370
1747902671213,"SOL",4,22,89,4456
1747899071213,"SOL",4,20,82,4119
1747895471213,"SOL",6,31,124,6215
1747891871213,"SOL",5,27,110,5525
1747888271213,"SOL",4,23,95,4778
1747884671213,"SOL",5,28,114,5742
1747881071213,"SOL",5,25,103,5168
1747877471213,"SOL",4,22,91,4588
1747873871213,"SOL",5,25,103,5178
1747870271213,"SOL",5,28,112,5600
1747866671213,"SOL",4,21,84,4206
1747863071213,"SOL",4,20,83,4174
1747859471213,"SOL",5,29,119,5981
1747855871213,"SOL",4,23,94,4718
1747852271213,"SOL",3,19,77,3865
1747848671213,"SOL",5,25,100,5018
1747845071213,"SOL",5,25,100,5010
1747841471213,"SOL",5,28,114,5709
1747837871213,"SOL",5,28,114,5703
1747834271213,"SOL",5,27,110,5501
1747830671213,"SOL",4,24,96,4804
1747827071213,"SOL",4,22,90,4529
1747823471213,"SOL",5,29,119,5958
1747819871213,"SOL",3,19,77,3870
1747816271213,"SOL",4,21,86,4335
1747812671213,"SOL",5,28,113,5675
1747809071213,"SOL",5,28,115,5771
1747805471213,"SOL",5,25,101,5065
1747801871213,"SOL",5,29,117,5878
1747798271213,"SOL",3,19,76,3809
1747794671213,"SOL",4,20,80,4028
1747791071213,"SOL",5,26,105,5272
1747787471213,"SOL",6,30,121,6084
1747783871213,"SOL",4,22,91,4573
1747780271213,"SOL",4,21,84,4249
1747776671213,"SOL",3,19,78,3917
1747773071213,"SOL",5,26,105,5295
1747769471213,"SOL",6,30,123,6168
1747765871213,"SOL",4,21,87,4359
1747762271213,"SOL",6,31,124,6206
1747758671213,"SOL",4,20,82,4108
1747755071213,"SOL",3,19,78,3940
1747751471213,"SOL",5,26,107,5399
1747747871213,"SOL",5,25,100,5044
1747744271213,"SOL",5,28,112,5621
1747740671213,"SOL",5,27,109,5482
1747737071213,"SOL",6,30,121,6085
1747733471213,"SOL",4,23,95,4783
1747729871213,"SOL",6,30,120,6003
1747726271213,"SOL",4,23,94,4714
1747722671213,"SOL",6,30,123,6182
1747719071213,"SOL",4,21,87,4387
1747715471213,"SOL",5,25,103,5176
1747711871213,"SOL",4,21,86,4303
1747708271213,"SOL",6,30,122,6139
1747704671213,"SOL",3,19,79,3965
1747701071213,"SOL",5,26,106,5348
1747697471213,"SOL",3,19,77,3858
1747693871213,"SOL",5,26,106,5316
1747690271213,"SOL",6,30,122,6136
1747686671213,"SOL",4,22,90,4543
1747683071213,"SOL",3,19,76,3819
1747679471213,"SOL",4,23,92,4611
1747675871213,"SOL",3,19,79,3979
1747672271213,"SOL",4,23,95,4791
1747668671213,"SOL",6,30,122,6130
1747665071213,"SOL",5,25,100,5028
1747661471213,"SOL",5,27,111,5558
1747657871213,"SOL",4,20,82,4147
1747654271213,"SOL",4,21,86,4329
1747650671213,"SOL",6,30,123,6166
1747647071213,"SOL",6,30,123,6192
1747643471213,"SOL",4,21,87,4374
1747639871213,"SOL",5,25,101,5082
1747636271213,"SOL",4,24,96,4811
1747632671213,"SOL",4,24,96,4822
1747629071213,"SOL",3,19,76,3831
1747625471213,"SOL",4,24,97,4869
1747621871213,"SOL",6,30,121,6096
1747618271213,"SOL",4,20,81,4098
1747614671213,"SOL",6,30,120,6020
1747611071213,"SOL",3,19,76,3806
1747607471213,"SOL",4,23,92,4649
1747603871213,"SOL",6,30,123,6175
1747600271213,"SOL",4,22,88,4416
1747596671213,"SOL",4,24,96,4825
1747593071213,"SOL",4,20,80,4013
1747589471213,"SOL",4,20,81,4070
1747585871213,"SOL",4,23,94,4742
1747582271213,"SOL",6,30,120,6046
1747578671213,"SOL",6,30,122,6140
1747575071213,"SOL",4,23,92,4630
1747571471213,"SOL",4,24,96,4835
1747567871213,"SOL",5,26,105,5286
1747564271213,"SOL",5,28,115,5796
1747560671213,"SOL",6,30,123,6181
1747557071213,"SOL",5,27,110,5533
1747553471213,"SOL",6,30,120,6045
1747549871213,"SOL",5,27,110,5547
1747546271213,"SOL",4,21,84,4238
1747542671213,"SOL",4,22,88,4403
1747539071213,"SOL",5,29,118,5949
1747535471213,"SOL",4,23,94,4710
1747531871213,"SOL",4,20,81,4091
1747528271213,"SOL",3,19,77,3853
1747524671213,"SOL",4,20,82,4101
1747521071213,"SOL",4,23,94,4709
1747517471213,"SOL",3,19,78,3935
1747513871213,"SOL",5,26,106,5345
1747510271213,"SOL",5,26,107,5353
1747506671213,"SOL",4,21,87,4351
1747503071213,"SOL",5,28,114,5700
1747499471213,"SOL",5,26,104,5205
1747495871213,"SOL",3,19,77,3872
1747492271213,"SOL",4,20,83,4156
1747488671213,"SOL",5,26,106,5325
1747485071213,"SOL",4,20,82,4119
1747481471213,"SOL",4,20,81,4085
1747477871213,"SOL",4,23,93,4675
1747474271213,"SOL",4,20,80,4039
1747470671213,"SOL",5,25,101,5070
1747467071213,"SOL",5,29,119,5982
1747463471213,"SOL",5,27,111,5576
1747459871213,"SOL",5,25,102,5138
1747456271213,"SOL",4,22,88,4412
1747452671213,"SOL",3,19,78,3922
1747449071213,"SOL",4,20,83,4162
1747445471213,"SOL",4,24,96,4849
1747441871213,"SOL",5,25,101,5051
1747438271213,"SOL",5,28,113,5660
1747434671213,"SOL",6,30,120,6002
1747431071213,"SOL",5,26,105,5270
1747427471213,"SOL",4,21,86,4331
1747423871213,"SOL",5,26,107,5377
1747420271213,"SOL",5,25,101,5089
1747416671213,"SOL",4,24,98,4934
1747413071213,"SOL",4,20,80,4006
1747409471213,"SOL",3,19,79,3965
1747405871213,"SOL",4,24,97,4850
1747402271213,"SOL",6,30,123,6189
1747398671213,"SOL",4,22,91,4575
1747395071213,"SOL",3,18,75,3782
1747391471213,"SOL",4,23,94,4744
1747387871213,"SOL",5,25,102,5132
1747384271213,"SOL",4,20,83,4165
1747380671213,"SOL",4,24,96,4849
1747377071213,"SOL",3,19,79,3979
1747373471213,"SOL",4,23,92,4620
1747369871213,"SOL",5,29,117,5887
1747366271213,"SOL",4,20,83,4176
1747362671213,"SOL",4,22,88,4427
1747359071213,"SOL",3,18,75,3758
1747355471213,"SOL",4,22,90,4521
1747351871213,"SOL",3,19,78,3946
1747348271213,"SOL",4,21,86,4301
1747344671213,"SOL",4,24,99,4956
1747341071213,"SOL",5,25,100,5010
1747337471213,"SOL",5,29,118,5923
1747333871213,"SOL",3,19,76,3806
1747330271213,"SOL",5,26,106,5339
1747326671213,"SOL",4,22,91,4555
1747323071213,"SOL",4,21,87,4372
1747319471213,"SOL",5,29,117,5892
1747315871213,"SOL",5,26,106,5311
1747312271213,"SOL",5,26,106,5308
1747308671213,"SOL",4,22,88,4435
1747305071213,"SOL",6,30,121,6085
1747301471213,"SOL",5,28,114,5741
1747297871213,"SOL",4,24,99,4996
1747294271213,"SOL",5,28,112,5614
1747290671213,"SOL",4,21,84,4242
1747287071213,"SOL",4,20,81,4066
1747283471213,"SOL",5,28,112,5624
1747279871213,"SOL",5,28,114,5700
1747276271213,"SOL",4,24,97,4866
1747272671213,"SOL",5,26,106,5337
1747269071213,"SOL",4,22,89,4455
1747265471213,"SOL",4,21,87,4385
1747261871213,"SOL",4,20,81,4063
1747258271213,"SOL",5,29,119,5952
1747254671213,"SOL",4,24,97,4873
1747251071213,"SOL",4,21,87,4383
1747247471213,"SOL",5,28,113,5689
1747243871213,"SOL",4,20,83,4159
1747240271213,"SOL",6,30,121,6050
1747236671213,"SOL",4,24,99,4983
1747233071213,"SOL",4,22,90,4536
1747229471213,"SOL",5,26,105,5290
